Step 0 | loss:2.238386869430542 lr:0.0 gpu_resources:16631460352
Step 476 | loss:0.5189985632896423 lr:4.043238555224981e-07 gpu_resources:16765848064
Step 476 | loss:0.5033270716667175 lr:4.043238555224981e-07 gpu_resources:16776829952
Step 476 | loss:0.3872455656528473 lr:4.043238555224981e-07 gpu_resources:16636944896
Step 476 | loss:0.6697764992713928 lr:4.043238555224981e-07 gpu_resources:16725403648
Step 476 | loss:0.35632529854774475 lr:4.043238555224981e-07 gpu_resources:16618680832
Step 476 | loss:0.3437643051147461 lr:4.043238555224981e-07 gpu_resources:16812465152
Step 476 | loss:0.4097214937210083 lr:4.043238555224981e-07 gpu_resources:16812465152
Step 476 | loss:0.32875576615333557 lr:4.043238555224981e-07 gpu_resources:16827563008
Step 476 | loss:0.37144753336906433 lr:4.043238555224981e-07 gpu_resources:16660578816
Step 476 | loss:0.5419353246688843 lr:4.043238555224981e-07 gpu_resources:16833420288
Step 476 | loss:0.4774591326713562 lr:4.043238555224981e-07 gpu_resources:16757639168
Step 476 | loss:0.4295450747013092 lr:4.043238555224981e-07 gpu_resources:16787188736
Step 476 | loss:0.3957580626010895 lr:4.043238555224981e-07 gpu_resources:16838855680
Step 476 | loss:0.37725546956062317 lr:4.043238555224981e-07 gpu_resources:16608768512
Step 476 | loss:0.36292487382888794 lr:4.043238555224981e-07 gpu_resources:16838855680
Step 476 | loss:0.4401579201221466 lr:4.043238555224981e-07 gpu_resources:16705595392
Step 476 | loss:0.32644009590148926 lr:4.043238555224981e-07 gpu_resources:16627511808
Step 476 | loss:0.36206236481666565 lr:4.043238555224981e-07 gpu_resources:16838855680
Step 476 | loss:0.30593156814575195 lr:4.043238555224981e-07 gpu_resources:16440838144
Step 476 | loss:0.5191578269004822 lr:4.043238555224981e-07 gpu_resources:16748720128
Step 476 | loss:0.33430495858192444 lr:4.043238555224981e-07 gpu_resources:16532577792
Step 476 | loss:0.4162308871746063 lr:4.043238555224981e-07 gpu_resources:16814763008
Step 476 | loss:0.2720736265182495 lr:4.043238555224981e-07 gpu_resources:16627511808
Step 476 | loss:0.22103403508663177 lr:4.043238555224981e-07 gpu_resources:16796380160
Step 476 | loss:0.33747202157974243 lr:4.043238555224981e-07 gpu_resources:16710565888
Step 476 | loss:0.4199080765247345 lr:4.043238555224981e-07 gpu_resources:16765848064
Step 476 | loss:0.38285791873931885 lr:4.043238555224981e-07 gpu_resources:16756672512
Step 476 | loss:0.35181257128715515 lr:4.043238555224981e-07 gpu_resources:16833420288
Step 476 | loss:0.41412997245788574 lr:4.043238555224981e-07 gpu_resources:16748664832
Step 476 | loss:0.4363172948360443 lr:4.043238555224981e-07 gpu_resources:16838855680
Step 476 | loss:0.43068090081214905 lr:4.043238555224981e-07 gpu_resources:16769952768
Step 476 | loss:0.303216814994812 lr:4.043238555224981e-07 gpu_resources:16768467968
Step 476 | loss:0.2857048809528351 lr:4.043238555224981e-07 gpu_resources:16603136512
Step 476 | loss:0.5135728716850281 lr:4.043238555224981e-07 gpu_resources:16727623680
Step 476 | loss:0.3834400773048401 lr:4.043238555224981e-07 gpu_resources:16838855680
Step 476 | loss:0.515485942363739 lr:4.043238555224981e-07 gpu_resources:16623899136
Step 476 | loss:0.5347017049789429 lr:4.043238555224981e-07 gpu_resources:16766157312
Step 477 | loss:0.3459961712360382 lr:3.1949590117121837e-07 gpu_resources:16737155072
Step 477 | loss:0.4831658601760864 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 477 | loss:0.6255069375038147 lr:3.1949590117121837e-07 gpu_resources:16827563008
Step 477 | loss:0.4755440950393677 lr:3.1949590117121837e-07 gpu_resources:16774040576
Step 477 | loss:0.4602469205856323 lr:3.1949590117121837e-07 gpu_resources:16688583168
Step 477 | loss:0.416006475687027 lr:3.1949590117121837e-07 gpu_resources:16702347264
Step 477 | loss:0.46627146005630493 lr:3.1949590117121837e-07 gpu_resources:16757639168
Step 477 | loss:0.4442795217037201 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 477 | loss:0.45668700337409973 lr:3.1949590117121837e-07 gpu_resources:16771677184
Step 477 | loss:0.34497949481010437 lr:3.1949590117121837e-07 gpu_resources:16732336128
Step 477 | loss:0.6633392572402954 lr:3.1949590117121837e-07 gpu_resources:16771677184
Step 477 | loss:0.4098854660987854 lr:3.1949590117121837e-07 gpu_resources:16716265472
Step 477 | loss:0.4727795720100403 lr:3.1949590117121837e-07 gpu_resources:16761743360
Step 477 | loss:0.3779306411743164 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 477 | loss:0.32353177666664124 lr:3.1949590117121837e-07 gpu_resources:16621289984
Step 477 | loss:0.5080856680870056 lr:3.1949590117121837e-07 gpu_resources:16787188736
Step 477 | loss:0.457923024892807 lr:3.1949590117121837e-07 gpu_resources:16702347264
Step 477 | loss:0.554401159286499 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 477 | loss:0.30101341009140015 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 477 | loss:0.49947842955589294 lr:3.1949590117121837e-07 gpu_resources:16710486016
Step 477 | loss:0.38070109486579895 lr:3.1949590117121837e-07 gpu_resources:16708515840
Step 477 | loss:0.3833567202091217 lr:3.1949590117121837e-07 gpu_resources:16796380160
Step 477 | loss:0.42657601833343506 lr:3.1949590117121837e-07 gpu_resources:16817060864
Step 477 | loss:0.3404581844806671 lr:3.1949590117121837e-07 gpu_resources:16497784832
Step 477 | loss:0.3960629999637604 lr:3.1949590117121837e-07 gpu_resources:16746317824
Step 477 | loss:0.35344603657722473 lr:3.1949590117121837e-07 gpu_resources:16781523968
Step 477 | loss:0.5979770421981812 lr:3.1949590117121837e-07 gpu_resources:16774482944
Step 477 | loss:0.5242787003517151 lr:3.1949590117121837e-07 gpu_resources:16810167296
Step 477 | loss:0.5310630798339844 lr:3.1949590117121837e-07 gpu_resources:16801469440
Step 477 | loss:0.33906087279319763 lr:3.1949590117121837e-07 gpu_resources:16700049408
Step 477 | loss:0.5211477875709534 lr:3.1949590117121837e-07 gpu_resources:16822098944
Step 477 | loss:0.6294181942939758 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 477 | loss:0.23452453315258026 lr:3.1949590117121837e-07 gpu_resources:16693155840
Step 477 | loss:0.36237144470214844 lr:3.1949590117121837e-07 gpu_resources:16716396544
Step 477 | loss:0.8068528175354004 lr:3.1949590117121837e-07 gpu_resources:16761743360
Step 477 | loss:0.4464437961578369 lr:3.1949590117121837e-07 gpu_resources:16774482944
Step 477 | loss:0.31112509965896606 lr:3.1949590117121837e-07 gpu_resources:16643707392
Step 477 | loss:0.34931692481040955 lr:3.1949590117121837e-07 gpu_resources:16833682432
Step 477 | loss:0.4603056013584137 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 477 | loss:0.4616287350654602 lr:3.1949590117121837e-07 gpu_resources:16690857472
Step 477 | loss:0.4114510118961334 lr:3.1949590117121837e-07 gpu_resources:16741623808
Step 477 | loss:0.3919565975666046 lr:3.1949590117121837e-07 gpu_resources:16800975872
Step 477 | loss:0.31779706478118896 lr:3.1949590117121837e-07 gpu_resources:16787690496
Step 477 | loss:0.6381921768188477 lr:3.1949590117121837e-07 gpu_resources:16798678016
Step 477 | loss:0.22882382571697235 lr:3.1949590117121837e-07 gpu_resources:16690927104
Step 477 | loss:0.23755942285060883 lr:3.1949590117121837e-07 gpu_resources:16646070784
Step 477 | loss:0.42505648732185364 lr:3.1949590117121837e-07 gpu_resources:16503875584
Step 477 | loss:0.4735541343688965 lr:3.1949590117121837e-07 gpu_resources:16776403968
Step 477 | loss:0.35615503787994385 lr:3.1949590117121837e-07 gpu_resources:16732235776
Step 477 | loss:0.5616627931594849 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 477 | loss:0.4306144714355469 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 477 | loss:0.3373327851295471 lr:3.1949590117121837e-07 gpu_resources:16774040576
Step 477 | loss:0.3535190224647522 lr:3.1949590117121837e-07 gpu_resources:16741623808
Step 477 | loss:0.3897205591201782 lr:3.1949590117121837e-07 gpu_resources:16655491584
Step 477 | loss:0.5417881011962891 lr:3.1949590117121837e-07 gpu_resources:16705595392
Step 477 | loss:0.6072759032249451 lr:3.1949590117121837e-07 gpu_resources:16776403968
Step 477 | loss:0.5026478171348572 lr:3.1949590117121837e-07 gpu_resources:16462505984
Step 477 | loss:0.6830877065658569 lr:3.1949590117121837e-07 gpu_resources:16690857472
Step 477 | loss:0.7601751685142517 lr:3.1949590117121837e-07 gpu_resources:16805571584
Step 477 | loss:0.38385850191116333 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 477 | loss:0.43064042925834656 lr:3.1949590117121837e-07 gpu_resources:16761743360
Step 477 | loss:0.34058520197868347 lr:3.1949590117121837e-07 gpu_resources:16754100224
Step 477 | loss:0.36277496814727783 lr:3.1949590117121837e-07 gpu_resources:16713836544
Step 477 | loss:0.45416539907455444 lr:3.1949590117121837e-07 gpu_resources:16838855680
Step 478 | loss:0.33483245968818665 lr:2.4463441107965276e-07 gpu_resources:16725420032
Step 478 | loss:0.4156676232814789 lr:2.4463441107965276e-07 gpu_resources:16663204352
Step 478 | loss:0.38171058893203735 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.7395439743995667 lr:2.4463441107965276e-07 gpu_resources:16743970816
Step 478 | loss:0.5101625323295593 lr:2.4463441107965276e-07 gpu_resources:16725325824
Step 478 | loss:0.35511937737464905 lr:2.4463441107965276e-07 gpu_resources:16769952768
Step 478 | loss:0.40126460790634155 lr:2.4463441107965276e-07 gpu_resources:16616071680
Step 478 | loss:0.45288383960723877 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.4744095802307129 lr:2.4463441107965276e-07 gpu_resources:16829598720
Step 478 | loss:0.5484285354614258 lr:2.4463441107965276e-07 gpu_resources:16810775552
Step 478 | loss:0.42535993456840515 lr:2.4463441107965276e-07 gpu_resources:16839087104
Step 478 | loss:0.41942793130874634 lr:2.4463441107965276e-07 gpu_resources:16716396544
Step 478 | loss:0.439784973859787 lr:2.4463441107965276e-07 gpu_resources:16708515840
Step 478 | loss:0.46991774439811707 lr:2.4463441107965276e-07 gpu_resources:16761743360
Step 478 | loss:0.2779476046562195 lr:2.4463441107965276e-07 gpu_resources:16472848384
Step 478 | loss:0.4550280272960663 lr:2.4463441107965276e-07 gpu_resources:16551550464
Step 478 | loss:0.4587783217430115 lr:2.4463441107965276e-07 gpu_resources:16789142528
Step 478 | loss:0.3763478994369507 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.4658361077308655 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.4920792579650879 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.37346524000167847 lr:2.4463441107965276e-07 gpu_resources:16803273728
Step 478 | loss:0.4474209249019623 lr:2.4463441107965276e-07 gpu_resources:16823491584
Step 478 | loss:0.4478970766067505 lr:2.4463441107965276e-07 gpu_resources:16831634432
Step 478 | loss:0.40998539328575134 lr:2.4463441107965276e-07 gpu_resources:16800975872
Step 478 | loss:0.28405603766441345 lr:2.4463441107965276e-07 gpu_resources:16833889280
Step 478 | loss:0.4909905791282654 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.7197230458259583 lr:2.4463441107965276e-07 gpu_resources:16700049408
Step 478 | loss:0.5554785132408142 lr:2.4463441107965276e-07 gpu_resources:16825893888
Step 478 | loss:0.47367462515830994 lr:2.4463441107965276e-07 gpu_resources:16627511808
Step 478 | loss:0.5757740139961243 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.34253963828086853 lr:2.4463441107965276e-07 gpu_resources:16597807616
Step 478 | loss:0.4855976998806 lr:2.4463441107965276e-07 gpu_resources:16796380160
Step 478 | loss:0.46508195996284485 lr:2.4463441107965276e-07 gpu_resources:16725684224
Step 478 | loss:0.4754459261894226 lr:2.4463441107965276e-07 gpu_resources:16827563008
Step 478 | loss:0.5608111023902893 lr:2.4463441107965276e-07 gpu_resources:16707729408
Step 478 | loss:0.5910215377807617 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.40932005643844604 lr:2.4463441107965276e-07 gpu_resources:16666681856
Step 478 | loss:0.46757739782333374 lr:2.4463441107965276e-07 gpu_resources:16723027968
Step 478 | loss:0.57634437084198 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.4362623691558838 lr:2.4463441107965276e-07 gpu_resources:16718432256
Step 478 | loss:0.46456754207611084 lr:2.4463441107965276e-07 gpu_resources:16800975872
Step 478 | loss:0.3710815906524658 lr:2.4463441107965276e-07 gpu_resources:16794846208
Step 478 | loss:0.28803616762161255 lr:2.4463441107965276e-07 gpu_resources:16669221376
Step 478 | loss:0.32856202125549316 lr:2.4463441107965276e-07 gpu_resources:16763795456
Step 478 | loss:0.4109628200531006 lr:2.4463441107965276e-07 gpu_resources:16748664832
Step 478 | loss:0.5386483669281006 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.5612019300460815 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.43780091404914856 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.21218961477279663 lr:2.4463441107965276e-07 gpu_resources:16771677184
Step 478 | loss:0.3406645953655243 lr:2.4463441107965276e-07 gpu_resources:16587369984
Step 478 | loss:0.41891828179359436 lr:2.4463441107965276e-07 gpu_resources:16839291904
Step 478 | loss:0.37047722935676575 lr:2.4463441107965276e-07 gpu_resources:16784514048
Step 478 | loss:0.7344329357147217 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.2839369475841522 lr:2.4463441107965276e-07 gpu_resources:16587369984
Step 478 | loss:0.4479200541973114 lr:2.4463441107965276e-07 gpu_resources:16705097728
Step 478 | loss:0.519867479801178 lr:2.4463441107965276e-07 gpu_resources:16823491584
Step 478 | loss:0.33232197165489197 lr:2.4463441107965276e-07 gpu_resources:16822098944
Step 478 | loss:0.3556407392024994 lr:2.4463441107965276e-07 gpu_resources:16693155840
Step 478 | loss:0.5155512094497681 lr:2.4463441107965276e-07 gpu_resources:16800975872
Step 478 | loss:0.3652365207672119 lr:2.4463441107965276e-07 gpu_resources:16759691264
Step 478 | loss:0.47751474380493164 lr:2.4463441107965276e-07 gpu_resources:16772985856
Step 478 | loss:0.40300890803337097 lr:2.4463441107965276e-07 gpu_resources:16838855680
Step 478 | loss:0.5250763297080994 lr:2.4463441107965276e-07 gpu_resources:16827563008
Step 478 | loss:0.40311887860298157 lr:2.4463441107965276e-07 gpu_resources:16823491584
Step 479 | loss:0.6508803367614746 lr:1.7974436989404705e-07 gpu_resources:16796457984
Step 479 | loss:0.6041809916496277 lr:1.7974436989404705e-07 gpu_resources:16697751552
Step 479 | loss:0.3808022737503052 lr:1.7974436989404705e-07 gpu_resources:16778767360
Step 479 | loss:0.3374800384044647 lr:1.7974436989404705e-07 gpu_resources:16630518272
Step 479 | loss:0.43983402848243713 lr:1.7974436989404705e-07 gpu_resources:16761743360
Step 479 | loss:0.4053952395915985 lr:1.7974436989404705e-07 gpu_resources:16630075904
Step 479 | loss:0.3626693785190582 lr:1.7974436989404705e-07 gpu_resources:16812465152
Step 479 | loss:0.43900224566459656 lr:1.7974436989404705e-07 gpu_resources:16822098944
Step 479 | loss:0.4845650792121887 lr:1.7974436989404705e-07 gpu_resources:16697751552
Step 479 | loss:0.32770007848739624 lr:1.7974436989404705e-07 gpu_resources:16697751552
Step 479 | loss:0.3842533230781555 lr:1.7974436989404705e-07 gpu_resources:16582151680
Step 479 | loss:0.4937954545021057 lr:1.7974436989404705e-07 gpu_resources:16704645120
Step 479 | loss:0.4495828151702881 lr:1.7974436989404705e-07 gpu_resources:16748664832
Step 479 | loss:0.4034372568130493 lr:1.7974436989404705e-07 gpu_resources:16763271168
Step 479 | loss:0.6216199994087219 lr:1.7974436989404705e-07 gpu_resources:16813327360
Step 479 | loss:0.3918319642543793 lr:1.7974436989404705e-07 gpu_resources:16567799296
Step 479 | loss:0.3438858389854431 lr:1.7974436989404705e-07 gpu_resources:16632599040
Step 479 | loss:0.3413347899913788 lr:1.7974436989404705e-07 gpu_resources:16833682432
Step 479 | loss:0.6102283000946045 lr:1.7974436989404705e-07 gpu_resources:16838855680
Step 479 | loss:0.44163432717323303 lr:1.7974436989404705e-07 gpu_resources:16823491584
Step 479 | loss:0.40218254923820496 lr:1.7974436989404705e-07 gpu_resources:16812465152
Step 479 | loss:0.4272195100784302 lr:1.7974436989404705e-07 gpu_resources:16624448000
Step 479 | loss:0.4431212246417999 lr:1.7974436989404705e-07 gpu_resources:16764022784
Step 479 | loss:0.4449029564857483 lr:1.7974436989404705e-07 gpu_resources:16598571520
Step 479 | loss:0.3533343970775604 lr:1.7974436989404705e-07 gpu_resources:16623933952
Step 479 | loss:0.6258254647254944 lr:1.7974436989404705e-07 gpu_resources:16669221376
Step 479 | loss:0.47169849276542664 lr:1.7974436989404705e-07 gpu_resources:16705595392
Step 479 | loss:0.6020393967628479 lr:1.7974436989404705e-07 gpu_resources:16663204352
Step 479 | loss:0.5269203782081604 lr:1.7974436989404705e-07 gpu_resources:16769952768
Step 479 | loss:0.2960074245929718 lr:1.7974436989404705e-07 gpu_resources:16588267008
Step 479 | loss:0.429757684469223 lr:1.7974436989404705e-07 gpu_resources:16774482944
Step 479 | loss:0.2822704315185547 lr:1.7974436989404705e-07 gpu_resources:16829074432
Step 479 | loss:0.43219488859176636 lr:1.7974436989404705e-07 gpu_resources:16789898240
Step 479 | loss:0.16554029285907745 lr:1.7974436989404705e-07 gpu_resources:16646070784
Step 479 | loss:0.4054918885231018 lr:1.7974436989404705e-07 gpu_resources:16838855680
Step 479 | loss:0.5456010699272156 lr:1.7974436989404705e-07 gpu_resources:16812465152
Step 479 | loss:0.4260549247264862 lr:1.7974436989404705e-07 gpu_resources:16838855680
Step 479 | loss:0.45440077781677246 lr:1.7974436989404705e-07 gpu_resources:16688558592
Step 479 | loss:0.40337634086608887 lr:1.7974436989404705e-07 gpu_resources:16805571584
Step 479 | loss:0.48913565278053284 lr:1.7974436989404705e-07 gpu_resources:16669440512
Step 479 | loss:0.7434263229370117 lr:1.7974436989404705e-07 gpu_resources:16506485760
Step 479 | loss:0.37180909514427185 lr:1.7974436989404705e-07 gpu_resources:16637686272
Step 479 | loss:0.31819215416908264 lr:1.7974436989404705e-07 gpu_resources:16823491584
Step 479 | loss:0.4326794445514679 lr:1.7974436989404705e-07 gpu_resources:16730724352
Step 479 | loss:0.3436391055583954 lr:1.7974436989404705e-07 gpu_resources:16729921536
Step 479 | loss:0.38807782530784607 lr:1.7974436989404705e-07 gpu_resources:16774040576
Step 479 | loss:0.3876328468322754 lr:1.7974436989404705e-07 gpu_resources:16787835904
Step 479 | loss:0.48666927218437195 lr:1.7974436989404705e-07 gpu_resources:16838855680
Step 479 | loss:0.4294862747192383 lr:1.7974436989404705e-07 gpu_resources:16765848064
Step 479 | loss:0.34813201427459717 lr:1.7974436989404705e-07 gpu_resources:16688558592
Step 479 | loss:0.5745002627372742 lr:1.7974436989404705e-07 gpu_resources:16608768512
Step 479 | loss:0.410489022731781 lr:1.7974436989404705e-07 gpu_resources:16723027968
Step 479 | loss:0.4553309381008148 lr:1.7974436989404705e-07 gpu_resources:16725325824
Step 479 | loss:0.35202115774154663 lr:1.7974436989404705e-07 gpu_resources:16838855680
Step 479 | loss:0.6324809193611145 lr:1.7974436989404705e-07 gpu_resources:16838855680
Step 479 | loss:0.2506929337978363 lr:1.7974436989404705e-07 gpu_resources:16693155840
Step 479 | loss:0.463453471660614 lr:1.7974436989404705e-07 gpu_resources:16800975872
Step 479 | loss:0.46994203329086304 lr:1.7974436989404705e-07 gpu_resources:16838996992
Step 479 | loss:0.2527961730957031 lr:1.7974436989404705e-07 gpu_resources:16736929792
Step 479 | loss:0.30041614174842834 lr:1.7974436989404705e-07 gpu_resources:16786828288
Step 479 | loss:0.46105045080184937 lr:1.7974436989404705e-07 gpu_resources:16669221376
Step 479 | loss:0.511549711227417 lr:1.7974436989404705e-07 gpu_resources:16635142656
Step 479 | loss:0.41014334559440613 lr:1.7974436989404705e-07 gpu_resources:16807869440
Step 479 | loss:0.6136509776115417 lr:1.7974436989404705e-07 gpu_resources:16838855680
Step 480 | loss:0.5434507131576538 lr:1.2483009831256717e-07 gpu_resources:16832039936
Step 480 | loss:0.204148069024086 lr:1.2483009831256717e-07 gpu_resources:16838855680
Step 480 | loss:0.5281662344932556 lr:1.2483009831256717e-07 gpu_resources:16822098944
Step 480 | loss:0.40793177485466003 lr:1.2483009831256717e-07 gpu_resources:16743970816
Step 480 | loss:0.455694317817688 lr:1.2483009831256717e-07 gpu_resources:16817841152
Step 480 | loss:0.3159427344799042 lr:1.2483009831256717e-07 gpu_resources:16736929792
Step 480 | loss:0.5119763016700745 lr:1.2483009831256717e-07 gpu_resources:16587369984
Step 480 | loss:0.49838554859161377 lr:1.2483009831256717e-07 gpu_resources:16650404352
Step 480 | loss:0.3929304778575897 lr:1.2483009831256717e-07 gpu_resources:16839832576
Step 480 | loss:0.7231063842773438 lr:1.2483009831256717e-07 gpu_resources:16835636224
Step 480 | loss:0.3400212824344635 lr:1.2483009831256717e-07 gpu_resources:16743970816
Step 480 | loss:0.3515843451023102 lr:1.2483009831256717e-07 gpu_resources:16499771392
Step 480 | loss:0.35150063037872314 lr:1.2483009831256717e-07 gpu_resources:16786828288
Step 480 | loss:0.41964107751846313 lr:1.2483009831256717e-07 gpu_resources:16838855680
Step 480 | loss:0.32396894693374634 lr:1.2483009831256717e-07 gpu_resources:16729921536
Step 480 | loss:0.47710683941841125 lr:1.2483009831256717e-07 gpu_resources:16838855680
Step 480 | loss:0.22897064685821533 lr:1.2483009831256717e-07 gpu_resources:16748664832
Step 480 | loss:0.42631757259368896 lr:1.2483009831256717e-07 gpu_resources:16798678016
Step 480 | loss:0.3234170973300934 lr:1.2483009831256717e-07 gpu_resources:16794082304
Step 480 | loss:0.21703113615512848 lr:1.2483009831256717e-07 gpu_resources:16653160960
Step 480 | loss:0.49890831112861633 lr:1.2483009831256717e-07 gpu_resources:16781474816
Step 480 | loss:0.46976640820503235 lr:1.2483009831256717e-07 gpu_resources:16838855680
Step 480 | loss:0.3567216992378235 lr:1.2483009831256717e-07 gpu_resources:16663204352
Step 480 | loss:0.4491739869117737 lr:1.2483009831256717e-07 gpu_resources:16640229888
Step 480 | loss:0.7436994314193726 lr:1.2483009831256717e-07 gpu_resources:16839742464
Step 480 | loss:0.40647581219673157 lr:1.2483009831256717e-07 gpu_resources:16778767360
Step 480 | loss:0.4029099941253662 lr:1.2483009831256717e-07 gpu_resources:16528494080
Step 480 | loss:0.3237075209617615 lr:1.2483009831256717e-07 gpu_resources:16509095424
Step 480 | loss:0.36883893609046936 lr:1.2483009831256717e-07 gpu_resources:16577392128
Step 480 | loss:0.5094364285469055 lr:1.2483009831256717e-07 gpu_resources:16822098944
Step 480 | loss:0.3038671612739563 lr:1.2483009831256717e-07 gpu_resources:16688558592
Step 480 | loss:0.5753617286682129 lr:1.2483009831256717e-07 gpu_resources:16723027968
Step 480 | loss:0.38776224851608276 lr:1.2483009831256717e-07 gpu_resources:16838855680
Step 480 | loss:0.2506595551967621 lr:1.2483009831256717e-07 gpu_resources:16725325824
Step 480 | loss:0.5018018484115601 lr:1.2483009831256717e-07 gpu_resources:16658035200
Step 480 | loss:0.484509140253067 lr:1.2483009831256717e-07 gpu_resources:16732235776
Step 480 | loss:0.4650556147098541 lr:1.2483009831256717e-07 gpu_resources:16838855680
Step 480 | loss:0.454914927482605 lr:1.2483009831256717e-07 gpu_resources:16835636224
Step 480 | loss:0.6226590275764465 lr:1.2483009831256717e-07 gpu_resources:16529968640
Step 480 | loss:0.6154221892356873 lr:1.2483009831256717e-07 gpu_resources:16611181056
Step 480 | loss:0.26858338713645935 lr:1.2483009831256717e-07 gpu_resources:16743970816
Step 480 | loss:0.32755205035209656 lr:1.2483009831256717e-07 gpu_resources:16787188736
Step 480 | loss:0.3756161332130432 lr:1.2483009831256717e-07 gpu_resources:16658035200
Step 480 | loss:0.4532768726348877 lr:1.2483009831256717e-07 gpu_resources:16514313728
Step 480 | loss:0.35994571447372437 lr:1.2483009831256717e-07 gpu_resources:16810167296
Step 480 | loss:0.22998079657554626 lr:1.2483009831256717e-07 gpu_resources:16839087104
Step 480 | loss:0.3101312816143036 lr:1.2483009831256717e-07 gpu_resources:16789142528
Step 480 | loss:0.3238784670829773 lr:1.2483009831256717e-07 gpu_resources:16577945088
Step 480 | loss:0.44085535407066345 lr:1.2483009831256717e-07 gpu_resources:16825893888
Step 480 | loss:0.25100988149642944 lr:1.2483009831256717e-07 gpu_resources:16714426368
Step 480 | loss:0.354934960603714 lr:1.2483009831256717e-07 gpu_resources:16702347264
Step 480 | loss:0.20392797887325287 lr:1.2483009831256717e-07 gpu_resources:16655491584
Step 480 | loss:0.44728636741638184 lr:1.2483009831256717e-07 gpu_resources:16753358848
Step 480 | loss:0.29574915766716003 lr:1.2483009831256717e-07 gpu_resources:16650404352
Step 480 | loss:0.4928930699825287 lr:1.2483009831256717e-07 gpu_resources:16839832576
Step 480 | loss:0.5349466800689697 lr:1.2483009831256717e-07 gpu_resources:16746317824
Step 480 | loss:0.539306104183197 lr:1.2483009831256717e-07 gpu_resources:16784890880
Step 480 | loss:0.5095007419586182 lr:1.2483009831256717e-07 gpu_resources:16838855680
Step 480 | loss:0.3929038941860199 lr:1.2483009831256717e-07 gpu_resources:16829598720
Step 480 | loss:0.47845765948295593 lr:1.2483009831256717e-07 gpu_resources:16839267328
Step 480 | loss:0.24937380850315094 lr:1.2483009831256717e-07 gpu_resources:16817060864
Step 480 | loss:0.35870522260665894 lr:1.2483009831256717e-07 gpu_resources:16700049408
Step 480 | loss:0.37910813093185425 lr:1.2483009831256717e-07 gpu_resources:16646070784
Step 480 | loss:0.3652375638484955 lr:1.2483009831256717e-07 gpu_resources:16829598720
Step 481 | loss:0.43401628732681274 lr:7.989525279754606e-08 gpu_resources:16718510080
Step 481 | loss:0.621871292591095 lr:7.989525279754606e-08 gpu_resources:16688558592
Step 481 | loss:0.2688552737236023 lr:7.989525279754606e-08 gpu_resources:16577392128
Step 481 | loss:0.671222984790802 lr:7.989525279754606e-08 gpu_resources:16716396544
Step 481 | loss:0.5239013433456421 lr:7.989525279754606e-08 gpu_resources:16784514048
Step 481 | loss:0.5073595643043518 lr:7.989525279754606e-08 gpu_resources:16741623808
Step 481 | loss:0.3939920663833618 lr:7.989525279754606e-08 gpu_resources:16803273728
Step 481 | loss:0.3439745604991913 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.5002290606498718 lr:7.989525279754606e-08 gpu_resources:16743970816
Step 481 | loss:0.24942994117736816 lr:7.989525279754606e-08 gpu_resources:16710086656
Step 481 | loss:0.4086475670337677 lr:7.989525279754606e-08 gpu_resources:16582151680
Step 481 | loss:0.26216885447502136 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.5028161406517029 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.390226274728775 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.42038747668266296 lr:7.989525279754606e-08 gpu_resources:16786828288
Step 481 | loss:0.3590969741344452 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.49870172142982483 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.4010956287384033 lr:7.989525279754606e-08 gpu_resources:16732235776
Step 481 | loss:0.38670316338539124 lr:7.989525279754606e-08 gpu_resources:16765848064
